MOT;Occurence;Frequence
strictement;3;5.0952817690818304E-5
bavaroise;3;5.0952817690818304E-5
combien;41;6.963551751078502E-4
impuissant;4;6.79370902544244E-5
celui-là;8;1.358741805088488E-4
vraiment;48;8.152450830530929E-4
cerveau;14;2.377798158904854E-4
affaires;18;3.057169061449098E-4
tête;25;4.246068140901525E-4
creuse;3;5.0952817690818304E-5
exemples;6;1.0190563538163661E-4
empoisonneurs;2;3.39685451272122E-5
club;4;6.79370902544244E-5
grosse;3;5.0952817690818304E-5
savaient;6;1.0190563538163661E-4
imperfection;2;3.39685451272122E-5
objectivement;4;6.79370902544244E-5
intellectuelle;19;3.227011787085159E-4
territoires;13;2.207955433268793E-4
drapeaux;5;8.49213628180305E-5
internationalisation;3;5.0952817690818304E-5
manqua;4;6.79370902544244E-5
conviction;38;6.454023574170318E-4
internationale;13;2.207955433268793E-4
succès;84;0.0014266788953429125
bras;7;1.188899079452427E-4
manque;57;9.681035361255477E-4
allemand;203;0.0034478073304120387
lumières;2;3.39685451272122E-5
doit-elle;2;3.39685451272122E-5
propagation;3;5.0952817690818304E-5
langage;3;5.0952817690818304E-5
devra;15;2.5476408845409153E-4
comportant;5;8.49213628180305E-5
fonction;7;1.188899079452427E-4
final;5;8.49213628180305E-5
poigne;2;3.39685451272122E-5
variés;2;3.39685451272122E-5
occasions;3;5.0952817690818304E-5
visages;2;3.39685451272122E-5
pasteur;2;3.39685451272122E-5
publiquement;6;1.0190563538163661E-4
faculté;12;2.0381127076327322E-4
cahier;2;3.39685451272122E-5
involontairement;2;3.39685451272122E-5
celles-ci;6;1.0190563538163661E-4
sociétés;5;8.49213628180305E-5
négociable;2;3.39685451272122E-5
occasion;36;6.114338122898196E-4
vertige;3;5.0952817690818304E-5
balayé;2;3.39685451272122E-5
battues;2;3.39685451272122E-5
malades;7;1.188899079452427E-4
demeurera;2;3.39685451272122E-5
importance;76;0.0012908047148340637
recommence;2;3.39685451272122E-5
journée;7;1.188899079452427E-4
volontés;2;3.39685451272122E-5
recommença;2;3.39685451272122E-5
franco-allemande;2;3.39685451272122E-5
insensées;3;5.0952817690818304E-5
encontre;5;8.49213628180305E-5
rapides;5;8.49213628180305E-5
métiers;3;5.0952817690818304E-5
lui-même;69;0.001171914806888821
risquer;3;5.0952817690818304E-5
risques;2;3.39685451272122E-5
applaudissements;2;3.39685451272122E-5
débarrassé;2;3.39685451272122E-5
maîtresse;3;5.0952817690818304E-5
ignore;2;3.39685451272122E-5
obtenue;3;5.0952817690818304E-5
supercherie;3;5.0952817690818304E-5
mise;14;2.377798158904854E-4
bref;4;6.79370902544244E-5
artillerie;2;3.39685451272122E-5
prince;2;3.39685451272122E-5
chanceler;3;5.0952817690818304E-5
roulants;2;3.39685451272122E-5
magique;4;6.79370902544244E-5
affiche;9;1.528584530724549E-4
partie;72;0.0012228676245796392
instaurée;2;3.39685451272122E-5
résumait;2;3.39685451272122E-5
flotte;11;1.8682699819966712E-4
inapte;2;3.39685451272122E-5
insignifiant;3;5.0952817690818304E-5
considérations;16;2.717483610176976E-4
tragédie;2;3.39685451272122E-5
uni;3;5.0952817690818304E-5
bibliothèque;5;8.49213628180305E-5
partit;2;3.39685451272122E-5
partis;45;7.642922653622745E-4
partir;12;2.0381127076327322E-4
voilà;8;1.358741805088488E-4
fidèle;11;1.8682699819966712E-4
majorités;4;6.79370902544244E-5
concerne;20;3.39685451272122E-4
cachent;3;5.0952817690818304E-5
voile;4;6.79370902544244E-5
eichmann;2;3.39685451272122E-5
diplomatique;2;3.39685451272122E-5
articles;3;5.0952817690818304E-5
funestes;2;3.39685451272122E-5
pays;73;0.0012398518971432453
qualifiée;2;3.39685451272122E-5
nuit;15;2.5476408845409153E-4
angoisse;4;6.79370902544244E-5
bureaux;2;3.39685451272122E-5
remplissant;2;3.39685451272122E-5
invincible;2;3.39685451272122E-5
dix-sept;4;6.79370902544244E-5
moutons;2;3.39685451272122E-5
appels;2;3.39685451272122E-5
division;3;5.0952817690818304E-5
éternelle;15;2.5476408845409153E-4
soulèvement;2;3.39685451272122E-5
balance;5;8.49213628180305E-5
lâche;11;1.8682699819966712E-4
combativité;2;3.39685451272122E-5
inutiles;2;3.39685451272122E-5
croire;34;5.774652671626075E-4
comportait;3;5.0952817690818304E-5
léger;3;5.0952817690818304E-5
latin;2;3.39685451272122E-5
signes;11;1.8682699819966712E-4
incessant;2;3.39685451272122E-5
mélange;13;2.207955433268793E-4
jalousie;3;5.0952817690818304E-5
contente;2;3.39685451272122E-5
tolérait;2;3.39685451272122E-5
directrice;3;5.0952817690818304E-5
patrie;57;9.681035361255477E-4
mirent;3;5.0952817690818304E-5
égoïsme;8;1.358741805088488E-4
appréciation;4;6.79370902544244E-5
menaça;2;3.39685451272122E-5
idées;58;9.850878086891538E-4
menace;8;1.358741805088488E-4
dixième;2;3.39685451272122E-5
effectif;5;8.49213628180305E-5
négligeable;2;3.39685451272122E-5
cuir;2;3.39685451272122E-5
qualifiés;3;5.0952817690818304E-5
vérité;50;8.49213628180305E-4
qualifier;2;3.39685451272122E-5
appelé;5;8.49213628180305E-5
travers;13;2.207955433268793E-4
hongrie;5;8.49213628180305E-5
doit-on;3;5.0952817690818304E-5
regardais;4;6.79370902544244E-5
peut-on;6;1.0190563538163661E-4
diffusion;2;3.39685451272122E-5
bavards;10;1.69842725636061E-4
bande;6;1.0190563538163661E-4
don;4;6.79370902544244E-5
touche;6;1.0190563538163661E-4
rusés;2;3.39685451272122E-5
fainéants;2;3.39685451272122E-5
dos;3;5.0952817690818304E-5
commise;3;5.0952817690818304E-5
éclater;5;8.49213628180305E-5
vauriens;2;3.39685451272122E-5
rusée;3;5.0952817690818304E-5
appliquée;2;3.39685451272122E-5
tenter;3;5.0952817690818304E-5
recul;2;3.39685451272122E-5
mai;5;8.49213628180305E-5
reçue;5;8.49213628180305E-5
senti;4;6.79370902544244E-5
capitales;2;3.39685451272122E-5
dévoyés;2;3.39685451272122E-5
restaient;3;5.0952817690818304E-5
coalition;3;5.0952817690818304E-5
crime;9;1.528584530724549E-4
lunes;2;3.39685451272122E-5
libre;15;2.5476408845409153E-4
reçus;6;1.0190563538163661E-4
appliquer;4;6.79370902544244E-5
montèrent;2;3.39685451272122E-5
fondamentales;4;6.79370902544244E-5
surgit;4;6.79370902544244E-5
politicien;6;1.0190563538163661E-4
abouti;2;3.39685451272122E-5
surgir;2;3.39685451272122E-5
précieuses;2;3.39685451272122E-5
tombèrent;5;8.49213628180305E-5
constituer;9;1.528584530724549E-4
plaire;2;3.39685451272122E-5
professeur;7;1.188899079452427E-4
québec;3;5.0952817690818304E-5
plaira;3;5.0952817690818304E-5
lourds;6;1.0190563538163661E-4
passagère;4;6.79370902544244E-5
social-démocratie;25;4.246068140901525E-4
parler;27;4.585753592173647E-4
princes;7;1.188899079452427E-4
exercice;6;1.0190563538163661E-4
revenait;2;3.39685451272122E-5
pourra;33;5.604809945990013E-4
comparable;2;3.39685451272122E-5
lourde;3;5.0952817690818304E-5
réforme;10;1.69842725636061E-4
interlocuteurs;2;3.39685451272122E-5
luttait;2;3.39685451272122E-5
opéra;4;6.79370902544244E-5
allaient;6;1.0190563538163661E-4
titre;6;1.0190563538163661E-4
armes;38;6.454023574170318E-4
plutôt;46;7.812765379258806E-4
opère;2;3.39685451272122E-5
main;25;4.246068140901525E-4
imméritée;2;3.39685451272122E-5
complètement;57;9.681035361255477E-4
éhontée;2;3.39685451272122E-5
opposer;6;1.0190563538163661E-4
revenue;2;3.39685451272122E-5
poursuit;4;6.79370902544244E-5
mange;2;3.39685451272122E-5
solide;10;1.69842725636061E-4
adoptait;2;3.39685451272122E-5
effrayantes;3;5.0952817690818304E-5
commun;17;2.8873263358130373E-4
crédit;3;5.0952817690818304E-5
résidence;6;1.0190563538163661E-4
terrible;11;1.8682699819966712E-4
juive;26;4.415910866537586E-4
détruit;8;1.358741805088488E-4
seulement;165;0.0028024049729950067
romain;2;3.39685451272122E-5
monopole;2;3.39685451272122E-5
idéal;14;2.377798158904854E-4
ferme;5;8.49213628180305E-5
inconnue;2;3.39685451272122E-5
orienter;2;3.39685451272122E-5
appréhensions;2;3.39685451272122E-5
frappa;2;3.39685451272122E-5
crier;5;8.49213628180305E-5
foules;5;8.49213628180305E-5
diminué;3;5.0952817690818304E-5
bonnes;6;1.0190563538163661E-4
voire;4;6.79370902544244E-5
lueur;6;1.0190563538163661E-4
frappé;3;5.0952817690818304E-5
obtenir;12;2.0381127076327322E-4
directions;2;3.39685451272122E-5
dispose;9;1.528584530724549E-4
servir;28;4.755596317809708E-4
autriche;90;0.001528584530724549
orientée;3;5.0952817690818304E-5
disposa;2;3.39685451272122E-5
fidélité;5;8.49213628180305E-5
longueur;2;3.39685451272122E-5
constitution;4;6.79370902544244E-5
prend;16;2.717483610176976E-4
démontré;5;8.49213628180305E-5
devoir;54;9.171507184347294E-4
transformer;6;1.0190563538163661E-4
extérieures;9;1.528584530724549E-4
suffisante;4;6.79370902544244E-5
hohenzollern;2;3.39685451272122E-5
cinémas;2;3.39685451272122E-5
mondial;4;6.79370902544244E-5
symbole;9;1.528584530724549E-4
absorbé;2;3.39685451272122E-5
précieux;7;1.188899079452427E-4
loin;17;2.8873263358130373E-4
louis;2;3.39685451272122E-5
manie;2;3.39685451272122E-5
justification;3;5.0952817690818304E-5
intensité;3;5.0952817690818304E-5
met;20;3.39685451272122E-4
gardait;3;5.0952817690818304E-5
répréhensible;2;3.39685451272122E-5
lois;22;3.7365399639933424E-4
social-démocrates;2;3.39685451272122E-5
impulsion;5;8.49213628180305E-5
celui-ci;18;3.057169061449098E-4
opposée;6;1.0190563538163661E-4
cinquante-deux;2;3.39685451272122E-5
volksblatt;2;3.39685451272122E-5
dépensé;3;5.0952817690818304E-5
pourvu;3;5.0952817690818304E-5
protestations;2;3.39685451272122E-5
structure;3;5.0952817690818304E-5
rhin;3;5.0952817690818304E-5
merci;6;1.0190563538163661E-4
secteur;3;5.0952817690818304E-5
disparition;5;8.49213628180305E-5
discours;17;2.8873263358130373E-4
défendre;26;4.415910866537586E-4
circulation;2;3.39685451272122E-5
parlai;2;3.39685451272122E-5
propager;2;3.39685451272122E-5
invention;5;8.49213628180305E-5
anime;4;6.79370902544244E-5
durent;3;5.0952817690818304E-5
dur;13;2.207955433268793E-4
dut;11;1.8682699819966712E-4
insignifiante;3;5.0952817690818304E-5
dus;8;1.358741805088488E-4
professent;2;3.39685451272122E-5
là-bas;3;5.0952817690818304E-5
dépend;11;1.8682699819966712E-4
laisser;32;5.434967220353952E-4
préjugés;4;6.79370902544244E-5
insuffisance;11;1.8682699819966712E-4
commis;7;1.188899079452427E-4
sévit;3;5.0952817690818304E-5
cure;3;5.0952817690818304E-5
merveilleux;2;3.39685451272122E-5
pourrait;31;5.265124494717891E-4
danger;36;6.114338122898196E-4
observée;2;3.39685451272122E-5
pourrais;2;3.39685451272122E-5
observer;10;1.69842725636061E-4
rayons;4;6.79370902544244E-5
dépens;3;5.0952817690818304E-5
périclès;2;3.39685451272122E-5
exterminer;4;6.79370902544244E-5
épanouissement;5;8.49213628180305E-5
exterminés;3;5.0952817690818304E-5
relatifs;2;3.39685451272122E-5
insignifiants;2;3.39685451272122E-5
interprétations;3;5.0952817690818304E-5
voulais-je;2;3.39685451272122E-5
indépendante;6;1.0190563538163661E-4
alliée;4;6.79370902544244E-5
cherchant;2;3.39685451272122E-5
au-delà;9;1.528584530724549E-4
aveuglément;7;1.188899079452427E-4
leçons;10;1.69842725636061E-4
censés;2;3.39685451272122E-5
mensonge;31;5.265124494717891E-4
ministre;3;5.0952817690818304E-5
amour;21;3.566697238357281E-4
exécuté;2;3.39685451272122E-5
hourrah;2;3.39685451272122E-5
hypocritement;3;5.0952817690818304E-5
froide;5;8.49213628180305E-5
échouer;4;6.79370902544244E-5
dépassa;2;3.39685451272122E-5
asphyxiants;2;3.39685451272122E-5
géniaux;2;3.39685451272122E-5
ménagements;3;5.0952817690818304E-5
dépasse;8;1.358741805088488E-4
commandement;14;2.377798158904854E-4
beaux;3;5.0952817690818304E-5
unique;18;3.057169061449098E-4
déficiences;2;3.39685451272122E-5
animal;5;8.49213628180305E-5
qualité;11;1.8682699819966712E-4
sincère;3;5.0952817690818304E-5
alliés;9;1.528584530724549E-4
mâle;3;5.0952817690818304E-5
allier;3;5.0952817690818304E-5
redoutable;5;8.49213628180305E-5
examine;7;1.188899079452427E-4
ernst;2;3.39685451272122E-5
examiner;6;1.0190563538163661E-4
association;13;2.207955433268793E-4
texte;8;1.358741805088488E-4
organes;3;5.0952817690818304E-5
allemandes;20;3.39685451272122E-4
objets;5;8.49213628180305E-5
long;8;1.358741805088488E-4
égoïste;2;3.39685451272122E-5
suffirait;3;5.0952817690818304E-5
bonheur;25;4.246068140901525E-4
alcool;2;3.39685451272122E-5
inutile;9;1.528584530724549E-4
devons;3;5.0952817690818304E-5
slavisation;6;1.0190563538163661E-4
charlatans;3;5.0952817690818304E-5
inviter;2;3.39685451272122E-5
vinrent;2;3.39685451272122E-5
considérait;3;5.0952817690818304E-5
schiller;4;6.79370902544244E-5
examinée;2;3.39685451272122E-5
décrire;3;5.0952817690818304E-5
considérais;5;8.49213628180305E-5
naturelles;7;1.188899079452427E-4
destruction;25;4.246068140901525E-4
acquis;5;8.49213628180305E-5
acquit;2;3.39685451272122E-5
sommairement;2;3.39685451272122E-5
concurrents;3;5.0952817690818304E-5
intérieur;25;4.246068140901525E-4
expression;16;2.717483610176976E-4
honnêtes;7;1.188899079452427E-4
exacte;6;1.0190563538163661E-4
dévolu;3;5.0952817690818304E-5
respecter;2;3.39685451272122E-5
présentaient;2;3.39685451272122E-5
ministériel;3;5.0952817690818304E-5
puissant;14;2.377798158904854E-4
débuts;4;6.79370902544244E-5
tombent;2;3.39685451272122E-5
profondes;11;1.8682699819966712E-4
réalisable;2;3.39685451272122E-5
scandaleux;2;3.39685451272122E-5
préalables;3;5.0952817690818304E-5
inspire;2;3.39685451272122E-5
collaboration;4;6.79370902544244E-5
ordures;3;5.0952817690818304E-5
procréation;2;3.39685451272122E-5
précisément;40;6.79370902544244E-4
experts;3;5.0952817690818304E-5
ordinaires;2;3.39685451272122E-5
dépendait;7;1.188899079452427E-4
politique;241;0.00409320968782907
chute;12;2.0381127076327322E-4
socialistes;2;3.39685451272122E-5
réjouissante;3;5.0952817690818304E-5
devenaient;6;1.0190563538163661E-4
renforcement;2;3.39685451272122E-5
bien-aimée;2;3.39685451272122E-5
entend;8;1.358741805088488E-4
inévitablement;2;3.39685451272122E-5
maladies;6;1.0190563538163661E-4
garçons;2;3.39685451272122E-5
graduelle;3;5.0952817690818304E-5
logique;7;1.188899079452427E-4
pécuniaires;2;3.39685451272122E-5
frisson;2;3.39685451272122E-5
poussé;11;1.8682699819966712E-4
adverses;4;6.79370902544244E-5
crâne;3;5.0952817690818304E-5
formidable;2;3.39685451272122E-5
soi-même;3;5.0952817690818304E-5
abord;55;9.341349909983356E-4
conduisit;5;8.49213628180305E-5
remplie;2;3.39685451272122E-5
solutions;4;6.79370902544244E-5
échapper;2;3.39685451272122E-5
moisson;2;3.39685451272122E-5
propageaient;3;5.0952817690818304E-5
lambach;2;3.39685451272122E-5
femelle;3;5.0952817690818304E-5
remplir;9;1.528584530724549E-4
supporte;2;3.39685451272122E-5
étroite;4;6.79370902544244E-5
modification;2;3.39685451272122E-5
prouver;2;3.39685451272122E-5
culturelles;2;3.39685451272122E-5
assurance;4;6.79370902544244E-5
perdit;11;1.8682699819966712E-4
perdis;2;3.39685451272122E-5
vivent;3;5.0952817690818304E-5
taille;8;1.358741805088488E-4
difficile;34;5.774652671626075E-4
ténèbres;4;6.79370902544244E-5
adapté;2;3.39685451272122E-5
intérêts;55;9.341349909983356E-4
forces;36;6.114338122898196E-4
monde;142;0.0024117667040320662
conquête;23;3.906382689629403E-4
personnellement;7;1.188899079452427E-4
internés;3;5.0952817690818304E-5
piller;2;3.39685451272122E-5
isolés;6;1.0190563538163661E-4
tangibles;3;5.0952817690818304E-5
numérique;4;6.79370902544244E-5
naissances;3;5.0952817690818304E-5
parlements;3;5.0952817690818304E-5
transmettre;2;3.39685451272122E-5
unanimité;2;3.39685451272122E-5
sommeil;4;6.79370902544244E-5
cherchais;2;3.39685451272122E-5
ranger;2;3.39685451272122E-5
cherchait;3;5.0952817690818304E-5
spécifiques;3;5.0952817690818304E-5
inquiétants;2;3.39685451272122E-5
renaissance;3;5.0952817690818304E-5
spoliation;2;3.39685451272122E-5
acquises;2;3.39685451272122E-5
attendent;4;6.79370902544244E-5
admis;3;5.0952817690818304E-5
épouvantable;3;5.0952817690818304E-5
biens;5;8.49213628180305E-5
cruellement;3;5.0952817690818304E-5
défavorable;9;1.528584530724549E-4
fondateur;3;5.0952817690818304E-5
état-major;2;3.39685451272122E-5
préparait;3;5.0952817690818304E-5
fortes;4;6.79370902544244E-5
présomptueuse;2;3.39685451272122E-5
dessein;4;6.79370902544244E-5
nombreuse;3;5.0952817690818304E-5
bavarder;2;3.39685451272122E-5
relèvement;17;2.8873263358130373E-4
évacuation;2;3.39685451272122E-5
vouloir;18;3.057169061449098E-4
saisir;9;1.528584530724549E-4
mars;5;8.49213628180305E-5
saisit;3;5.0952817690818304E-5
dépositaires;3;5.0952817690818304E-5
paraissent;8;1.358741805088488E-4
ici-bas;7;1.188899079452427E-4
blasés;2;3.39685451272122E-5
sera-t-elle;2;3.39685451272122E-5
riches;3;5.0952817690818304E-5
formule;7;1.188899079452427E-4
lâcheté;25;4.246068140901525E-4
mari;2;3.39685451272122E-5
duperie;3;5.0952817690818304E-5
parasites;9;1.528584530724549E-4
naturels;2;3.39685451272122E-5
concernent;2;3.39685451272122E-5
dents;3;5.0952817690818304E-5
rebelles;3;5.0952817690818304E-5
drapeau;3;5.0952817690818304E-5
base;47;7.982608104894867E-4
imbéciles;4;6.79370902544244E-5
fera;5;8.49213628180305E-5
appel;16;2.717483610176976E-4
maux;13;2.207955433268793E-4
oreilles;5;8.49213628180305E-5
révolution;35;5.944495397262135E-4
dusseldorf;2;3.39685451272122E-5
mot;34;5.774652671626075E-4
arracher;8;1.358741805088488E-4
française;2;3.39685451272122E-5
obstacle;10;1.69842725636061E-4
extraordinaires;3;5.0952817690818304E-5
considérant;2;3.39685451272122E-5
profits;3;5.0952817690818304E-5
sérieux;7;1.188899079452427E-4
perdus;4;6.79370902544244E-5
auxiliaires;2;3.39685451272122E-5
vas;2;3.39685451272122E-5
profité;2;3.39685451272122E-5
lueger;10;1.69842725636061E-4
impossibilité;5;8.49213628180305E-5
providence;7;1.188899079452427E-4
avance;10;1.69842725636061E-4
gorge;4;6.79370902544244E-5
démocratique;5;8.49213628180305E-5
pencher;2;3.39685451272122E-5
débarrasser;5;8.49213628180305E-5
gaillard;2;3.39685451272122E-5
extension;7;1.188899079452427E-4
est-;2;3.39685451272122E-5
secret;6;1.0190563538163661E-4
noyau;4;6.79370902544244E-5
intermédiaires;2;3.39685451272122E-5
londres;2;3.39685451272122E-5
slave;7;1.188899079452427E-4
illuminé;2;3.39685451272122E-5
perdue;9;1.528584530724549E-4
insuffisantes;2;3.39685451272122E-5
installation;2;3.39685451272122E-5
eau;5;8.49213628180305E-5
inférieur;2;3.39685451272122E-5
convient;5;8.49213628180305E-5
elles-mêmes;3;5.0952817690818304E-5
psychologie;9;1.528584530724549E-4
europe;27;4.585753592173647E-4
converti;2;3.39685451272122E-5
attaque;42;7.133394476714562E-4
prétendu;2;3.39685451272122E-5
admet;5;8.49213628180305E-5
combats;11;1.8682699819966712E-4
fête;2;3.39685451272122E-5
août;15;2.5476408845409153E-4
loue;2;3.39685451272122E-5
persécution;4;6.79370902544244E-5
vaincre;6;1.0190563538163661E-4
contribuent;3;5.0952817690818304E-5
affiches;9;1.528584530724549E-4
tombées;2;3.39685451272122E-5
existe;13;2.207955433268793E-4
empires;2;3.39685451272122E-5
opinion;43;7.303237202350623E-4
est-à-;6;1.0190563538163661E-4
embrasse;2;3.39685451272122E-5
nuire;2;3.39685451272122E-5
journées;3;5.0952817690818304E-5
dévotion;2;3.39685451272122E-5
âges;4;6.79370902544244E-5
ouvrirent;2;3.39685451272122E-5
incarnation;6;1.0190563538163661E-4
permet;16;2.717483610176976E-4
principales;4;6.79370902544244E-5
tombe;11;1.8682699819966712E-4
renseigner;3;5.0952817690818304E-5
commet;4;6.79370902544244E-5
disons;4;6.79370902544244E-5
punie;2;3.39685451272122E-5
sauvée;2;3.39685451272122E-5
allés;5;8.49213628180305E-5
tomba;2;3.39685451272122E-5
aller;23;3.906382689629403E-4
existence;102;0.0017323958014878224
flatteurs;4;6.79370902544244E-5
tours;3;5.0952817690818304E-5
feux;3;5.0952817690818304E-5
