MOT;Occurence;Frequence
décrits;2;2.2366110868811577E-5
mortelle;2;2.2366110868811577E-5
sévit;3;3.3549166303217366E-5
cure;3;3.3549166303217366E-5
observée;2;2.2366110868811577E-5
observer;11;1.2301360977846367E-4
rayons;5;5.591527717202894E-5
redondances;2;2.2366110868811577E-5
décrite;3;3.3549166303217366E-5
insignifiants;3;3.3549166303217366E-5
interprétations;3;3.3549166303217366E-5
indépendante;6;6.709833260643473E-5
alliée;4;4.4732221737623154E-5
au-delà;23;2.5721027499133316E-4
aveuglément;7;7.828138804084051E-5
ministre;3;3.3549166303217366E-5
plongées;3;3.3549166303217366E-5
hourrah;2;2.2366110868811577E-5
exécuté;2;2.2366110868811577E-5
prévision;2;2.2366110868811577E-5
asphyxiants;2;2.2366110868811577E-5
ménagements;3;3.3549166303217366E-5
disposaient;2;2.2366110868811577E-5
unique;24;2.683933304257389E-4
déficiences;2;2.2366110868811577E-5
alliés;14;1.5656277608168103E-4
mâle;3;3.3549166303217366E-5
allier;3;3.3549166303217366E-5
redoutable;17;1.901119423848984E-4
réparées;2;2.2366110868811577E-5
oubliées;3;3.3549166303217366E-5
examiné;9;1.0064749890965209E-4
ernst;2;2.2366110868811577E-5
latitude;15;1.6774583151608682E-4
examiner;19;2.1247805325370998E-4
surnaturelles;2;2.2366110868811577E-5
arête;4;4.4732221737623154E-5
examinés;2;2.2366110868811577E-5
long;44;4.920544391138547E-4
bonheur;25;2.795763858601447E-4
alcool;2;2.2366110868811577E-5
inutile;9;1.0064749890965209E-4
devons;3;3.3549166303217366E-5
hérité;2;2.2366110868811577E-5
inviter;2;2.2366110868811577E-5
vinrent;7;7.828138804084051E-5
vêtue;5;5.591527717202894E-5
considérait;3;3.3549166303217366E-5
examinée;5;5.591527717202894E-5
décrire;15;1.6774583151608682E-4
considérais;6;6.709833260643473E-5
adviendrait;2;2.2366110868811577E-5
concurrents;3;3.3549166303217366E-5
expression;21;2.3484416412252157E-4
intérieur;42;4.6968832824504313E-4
débuté;2;2.2366110868811577E-5
dévolu;2;2.2366110868811577E-5
respecter;2;2.2366110868811577E-5
présentaient;2;2.2366110868811577E-5
puissant;21;2.3484416412252157E-4
débuts;4;4.4732221737623154E-5
convinrent;4;4.4732221737623154E-5
profondes;15;1.6774583151608682E-4
réalisable;2;2.2366110868811577E-5
431scandaleux;2;2.2366110868811577E-5
inspiré;3;3.3549166303217366E-5
détachement;2;2.2366110868811577E-5
ordures;3;3.3549166303217366E-5
procréation;2;2.2366110868811577E-5
en-tête;2;2.2366110868811577E-5
ordinaires;5;5.591527717202894E-5
visqueuse;2;2.2366110868811577E-5
dépendait;7;7.828138804084051E-5
politique;241;0.002695116359691795
scott-elliott);3;3.3549166303217366E-5
ramèrent;2;2.2366110868811577E-5
réjouissante;3;3.3549166303217366E-5
atelier;3;3.3549166303217366E-5
renforcement;2;2.2366110868811577E-5
bien-aimée;2;2.2366110868811577E-5
abattu;3;3.3549166303217366E-5
affectation;4;4.4732221737623154E-5
poignante;5;5.591527717202894E-5
verdâtre;18;2.0129499781930418E-4
fer-blanc;2;2.2366110868811577E-5
inévitablement;2;2.2366110868811577E-5
sylvestres;2;2.2366110868811577E-5
sur-le-champ;5;5.591527717202894E-5
disparurent;2;2.2366110868811577E-5
logique;7;7.828138804084051E-5
adverses;4;4.4732221737623154E-5
surprise;2;2.2366110868811577E-5
glapissements;2;2.2366110868811577E-5
échapper;5;5.591527717202894E-5
moisson;2;2.2366110868811577E-5
acharnée;2;2.2366110868811577E-5
propageaient;3;3.3549166303217366E-5
achevait;2;2.2366110868811577E-5
modification;2;2.2366110868811577E-5
culturelles;2;2.2366110868811577E-5
blanche;8;8.946444347524631E-5
traversant;2;2.2366110868811577E-5
intérêts;56;6.262511043267241E-4
laissai;2;2.2366110868811577E-5
prisonnier;2;2.2366110868811577E-5
isolés;8;8.946444347524631E-5
tangibles;3;3.3549166303217366E-5
parlements;3;3.3549166303217366E-5
transmettre;5;5.591527717202894E-5
pesamment;4;4.4732221737623154E-5
brun;9;1.0064749890965209E-4
spécifiques;3;3.3549166303217366E-5
inquiétants;7;7.828138804084051E-5
pouvoirs;2;2.2366110868811577E-5
spoliation;2;2.2366110868811577E-5
abysses;2;2.2366110868811577E-5
promettait;2;2.2366110868811577E-5
admis;6;6.709833260643473E-5
échappée;2;2.2366110868811577E-5
cruellement;3;3.3549166303217366E-5
biens;5;5.591527717202894E-5
nombreuse;4;4.4732221737623154E-5
ouvragés;4;4.4732221737623154E-5
inquiétante;2;2.2366110868811577E-5
mars;70;7.828138804084052E-4
jargon;3;3.3549166303217366E-5
maîtrise;2;2.2366110868811577E-5
ici-bas;8;8.946444347524631E-5
blasés;2;2.2366110868811577E-5
formule;17;1.901119423848984E-4
lâcheté;25;2.795763858601447E-4
mari;6;6.709833260643473E-5
naturels;2;2.2366110868811577E-5
concernent;2;2.2366110868811577E-5
rebelles;3;3.3549166303217366E-5
dents;3;3.3549166303217366E-5
drapeau;3;3.3549166303217366E-5
base;54;6.038849934579126E-4
imbéciles;4;4.4732221737623154E-5
attrouper;2;2.2366110868811577E-5
appel;46;5.144205499826663E-4
maux;13;1.4537972064727526E-4
relaté;3;3.3549166303217366E-5
ashton;5;5.591527717202894E-5
auckland;20;2.2366110868811577E-4
antiques;17;1.901119423848984E-4
extraordinaires;4;4.4732221737623154E-5
mugir;2;2.2366110868811577E-5
papy)(trouvé;2;2.2366110868811577E-5
considérant;2;2.2366110868811577E-5
déchirantes;2;2.2366110868811577E-5
vas;2;2.2366110868811577E-5
variabilité;2;2.2366110868811577E-5
déchaînaient;2;2.2366110868811577E-5
providence;27;3.019424967289563E-4
avance;15;1.6774583151608682E-4
pencher;2;2.2366110868811577E-5
débarrasser;5;5.591527717202894E-5
identité;5;5.591527717202894E-5
gaillard;2;2.2366110868811577E-5
extension;7;7.828138804084051E-5
émerveillèrent;3;3.3549166303217366E-5
secret;38;4.2495610650741995E-4
intermédiaires;2;2.2366110868811577E-5
illuminé;2;2.2366110868811577E-5
insuffisantes;2;2.2366110868811577E-5
eau;24;2.683933304257389E-4
jacques;2;2.2366110868811577E-5
europe;33;3.69040829335391E-4
converti;4;4.4732221737623154E-5
engloutie;8;8.946444347524631E-5
prétendu;2;2.2366110868811577E-5
attaque;43;4.808713836794489E-4
admet;5;5.591527717202894E-5
août;15;1.6774583151608682E-4
loue;2;2.2366110868811577E-5
maudissant;5;5.591527717202894E-5
vaincre;6;6.709833260643473E-5
trahir;4;4.4732221737623154E-5
affiches;9;1.0064749890965209E-4
existe;24;2.683933304257389E-4
empires;2;2.2366110868811577E-5
opinion;44;4.920544391138547E-4
embrasse;2;2.2366110868811577E-5
coque;4;4.4732221737623154E-5
journées;3;3.3549166303217366E-5
dévotion;2;2.2366110868811577E-5
ouvrirent;3;3.3549166303217366E-5
incarnation;6;6.709833260643473E-5
permet;18;2.0129499781930418E-4
couvrant;2;2.2366110868811577E-5
tombé;24;2.683933304257389E-4
renseigner;6;6.709833260643473E-5
commet;4;4.4732221737623154E-5
disons;4;4.4732221737623154E-5
tomba;2;2.2366110868811577E-5
existence;113;0.001263685264087854
étrangeté;10;1.1183055434405789E-4
évité;3;3.3549166303217366E-5
promènent;2;2.2366110868811577E-5
sémitiques;5;5.591527717202894E-5
impressionnante;2;2.2366110868811577E-5
567parallèlement;3;3.3549166303217366E-5
effronterie;2;2.2366110868811577E-5
magiques;2;2.2366110868811577E-5
défendant;3;3.3549166303217366E-5
catholique;12;1.3419666521286946E-4
ramifications;4;4.4732221737623154E-5
guerrera;5;5.591527717202894E-5
réfugier;6;6.709833260643473E-5
nuage;7;7.828138804084051E-5
galeries;2;2.2366110868811577E-5
hommage;4;4.4732221737623154E-5
raffinement;3;3.3549166303217366E-5
ver;2;2.2366110868811577E-5
ivresse;2;2.2366110868811577E-5
cervelle;3;3.3549166303217366E-5
aberration;2;2.2366110868811577E-5
appartenir;10;1.1183055434405789E-4
ailleurs;82;9.170105456212746E-4
promettant;2;2.2366110868811577E-5
sombrement;3;3.3549166303217366E-5
finit;18;2.0129499781930418E-4
finir;6;6.709833260643473E-5
finis;2;2.2366110868811577E-5
synagogues;2;2.2366110868811577E-5
scepticisme;5;5.591527717202894E-5
commencé;52;5.81518882589101E-4
professeurs;12;1.3419666521286946E-4
conseil;2;2.2366110868811577E-5
comparaître;4;4.4732221737623154E-5
commença;34;3.802238847697968E-4
dépenses;3;3.3549166303217366E-5
juifs;121;0.0013531497075631004
derniers;23;2.5721027499133316E-4
rassemblement;3;3.3549166303217366E-5
piste;4;4.4732221737623154E-5
provenance;4;4.4732221737623154E-5
minime;2;2.2366110868811577E-5
examinai;9;1.0064749890965209E-4
avaries;4;4.4732221737623154E-5
sentaient;2;2.2366110868811577E-5
mentale;9;1.0064749890965209E-4
inutilement;2;2.2366110868811577E-5
intriguait;3;3.3549166303217366E-5
tenaient;7;7.828138804084051E-5
dernière;41;4.585052728106373E-4
temps-là;3;3.3549166303217366E-5
possibilités;16;1.7892888695049262E-4
tenants;2;2.2366110868811577E-5
brochures;5;5.591527717202894E-5
gravé;13;1.4537972064727526E-4
judaïsme;5;5.591527717202894E-5
tournent;2;2.2366110868811577E-5
cloués;2;2.2366110868811577E-5
clouer;2;2.2366110868811577E-5
détache;2;2.2366110868811577E-5
pressante;4;4.4732221737623154E-5
excentricité;2;2.2366110868811577E-5
contenir;4;4.4732221737623154E-5
supérieures;9;1.0064749890965209E-4
louanges;2;2.2366110868811577E-5
étrangère;9;1.0064749890965209E-4
apercevoir;4;4.4732221737623154E-5
devions;4;4.4732221737623154E-5
antillais;2;2.2366110868811577E-5
chargées;2;2.2366110868811577E-5
étrangers;19;2.1247805325370998E-4
ancienneté;3;3.3549166303217366E-5
démesuré;3;3.3549166303217366E-5
exception;14;1.5656277608168103E-4
habitat;2;2.2366110868811577E-5
libérale;3;3.3549166303217366E-5
quittaient;2;2.2366110868811577E-5
aveugle;12;1.3419666521286946E-4
idiome;2;2.2366110868811577E-5
faire;245;0.002739848581429418
donnât;3;3.3549166303217366E-5
ruelle;4;4.4732221737623154E-5
régnait;5;5.591527717202894E-5
via;2;2.2366110868811577E-5
pierre;94;0.0010512072108341442
vif;7;7.828138804084051E-5
aveugles;3;3.3549166303217366E-5
vie;211;0.0023596246966596213
exigences;8;8.946444347524631E-5
empire;77;8.610952684492457E-4
silence;35;3.914069402042026E-4
vipères;2;2.2366110868811577E-5
algernon;5;5.591527717202894E-5
vit;11;1.2301360977846367E-4
subjectif;2;2.2366110868811577E-5
déchaîna;3;3.3549166303217366E-5
libérales;3;3.3549166303217366E-5
vis;17;1.901119423848984E-4
nuisibles;3;3.3549166303217366E-5
subitement;10;1.1183055434405789E-4
humbles;3;3.3549166303217366E-5
consciemment;5;5.591527717202894E-5
rumeurs;12;1.3419666521286946E-4
victime;16;1.7892888695049262E-4
inspirée;2;2.2366110868811577E-5
version;6;6.709833260643473E-5
faite;21;2.3484416412252157E-4
emprisonnement;6;6.709833260643473E-5
voués;7;7.828138804084051E-5
inspirer;3;3.3549166303217366E-5
faiblesse;30;3.3549166303217364E-4
éloignait;3;3.3549166303217366E-5
noblesse;12;1.3419666521286946E-4
convictions;11;1.2301360977846367E-4
prudence;14;1.5656277608168103E-4
insoluble;2;2.2366110868811577E-5
boston;10;1.1183055434405789E-4
conflit;13;1.4537972064727526E-4
financier;3;3.3549166303217366E-5
racontait;4;4.4732221737623154E-5
cède;2;2.2366110868811577E-5
mariage;15;1.6774583151608682E-4
nomade;6;6.709833260643473E-5
écroulement;15;1.6774583151608682E-4
ardois-bonnot;5;5.591527717202894E-5
fondées;2;2.2366110868811577E-5
auditoire;2;2.2366110868811577E-5
constituaient;6;6.709833260643473E-5
satiriques;2;2.2366110868811577E-5
troublants;2;2.2366110868811577E-5
céda;3;3.3549166303217366E-5
perceptions;2;2.2366110868811577E-5
idéaliste;3;3.3549166303217366E-5
missions;2;2.2366110868811577E-5
troublante;2;2.2366110868811577E-5
donnait;22;2.4602721955692733E-4
instructions;3;3.3549166303217366E-5
noter;4;4.4732221737623154E-5
notes;62;6.933494369331589E-4
subissent;2;2.2366110868811577E-5
évidence;7;7.828138804084051E-5
internationaliste;3;3.3549166303217366E-5
alinéa;4;4.4732221737623154E-5
autonome;2;2.2366110868811577E-5
écouter;2;2.2366110868811577E-5
éveillés;2;2.2366110868811577E-5
déportés;4;4.4732221737623154E-5
éveiller;9;1.0064749890965209E-4
musées;5;5.591527717202894E-5
assaut;13;1.4537972064727526E-4
idéalisme;13;1.4537972064727526E-4
implacable;3;3.3549166303217366E-5
après-midi;8;8.946444347524631E-5
indicible;3;3.3549166303217366E-5
terreur;39;4.361391619418257E-4
stuc;6;6.709833260643473E-5
redouter;2;2.2366110868811577E-5
signifier;8;8.946444347524631E-5
serpent;2;2.2366110868811577E-5
georg;2;2.2366110868811577E-5
aryen;18;2.0129499781930418E-4
étonnai;4;4.4732221737623154E-5
bourgeois;28;3.1312555216336205E-4
séances;3;3.3549166303217366E-5
ceux-ci;17;1.901119423848984E-4
assigne;2;2.2366110868811577E-5
majeure;11;1.2301360977846367E-4
élu;10;1.1183055434405789E-4
fâcheuse;2;2.2366110868811577E-5
conduira;2;2.2366110868811577E-5
boîte;6;6.709833260643473E-5
députés;14;1.5656277608168103E-4
traditions;9;1.0064749890965209E-4
flammes;15;1.6774583151608682E-4
conduire;25;2.795763858601447E-4
coton;5;5.591527717202894E-5
vaudoue;2;2.2366110868811577E-5
développent;2;2.2366110868811577E-5
débarrassai;4;4.4732221737623154E-5
artificiellement;4;4.4732221737623154E-5
douloureuse;2;2.2366110868811577E-5
vacillants;2;2.2366110868811577E-5
gravement;4;4.4732221737623154E-5
ému;3;3.3549166303217366E-5
lecteurs;10;1.1183055434405789E-4
déplaçait;6;6.709833260643473E-5
(vol;7;7.828138804084051E-5
von;8;8.946444347524631E-5
constituent;8;8.946444347524631E-5
forts;6;6.709833260643473E-5
580vœu;5;5.591527717202894E-5
déclarant;3;3.3549166303217366E-5
tranchées;3;3.3549166303217366E-5
euclidienne;2;2.2366110868811577E-5
préoccupation;4;4.4732221737623154E-5
collectivité;12;1.3419666521286946E-4
machen;5;5.591527717202894E-5
couvrit;3;3.3549166303217366E-5
instruit;7;7.828138804084051E-5
insigne;2;2.2366110868811577E-5
fléchit;2;2.2366110868811577E-5
dégermanisation;5;5.591527717202894E-5
applique;8;8.946444347524631E-5
accompagnées;2;2.2366110868811577E-5
forum;8;8.946444347524631E-5
horizon;5;5.591527717202894E-5
couvrir;3;3.3549166303217366E-5
naturelle;24;2.683933304257389E-4
progressive;6;6.709833260643473E-5
batailles;7;7.828138804084051E-5
désignons;3;3.3549166303217366E-5
éveillée;2;2.2366110868811577E-5
bretonne;3;3.3549166303217366E-5
reproduction;4;4.4732221737623154E-5
éducation;44;4.920544391138547E-4
littéraires;2;2.2366110868811577E-5
officiel;4;4.4732221737623154E-5
écoutant;2;2.2366110868811577E-5
contribuer;5;5.591527717202894E-5
marche;28;3.1312555216336205E-4
officier;7;7.828138804084051E-5
angekok;5;5.591527717202894E-5
frondaisons;2;2.2366110868811577E-5
vastes;7;7.828138804084051E-5
provenait;3;3.3549166303217366E-5
reçues;4;4.4732221737623154E-5
imprimé;4;4.4732221737623154E-5
collins;10;1.1183055434405789E-4
brave;7;7.828138804084051E-5
moulure;3;3.3549166303217366E-5
besogne;2;2.2366110868811577E-5
fût-ce;4;4.4732221737623154E-5
décadence;11;1.2301360977846367E-4
programmes;2;2.2366110868811577E-5
prostituée;3;3.3549166303217366E-5
forte;9;1.0064749890965209E-4
alerté;2;2.2366110868811577E-5
dissimuler;8;8.946444347524631E-5
couché;4;4.4732221737623154E-5
composé;6;6.709833260643473E-5
dissimulés;2;2.2366110868811577E-5
gravés;7;7.828138804084051E-5
dément;5;5.591527717202894E-5
requêtes;2;2.2366110868811577E-5
monarques;6;6.709833260643473E-5
valet;4;4.4732221737623154E-5
lamentations;2;2.2366110868811577E-5
châsse;3;3.3549166303217366E-5
archéologiques;3;3.3549166303217366E-5
téméraires;2;2.2366110868811577E-5
constataient;2;2.2366110868811577E-5
accusations;3;3.3549166303217366E-5
malédiction;2;2.2366110868811577E-5
sorciers;4;4.4732221737623154E-5
projet;7;7.828138804084051E-5
couronne;14;1.5656277608168103E-4
inertie;2;2.2366110868811577E-5
ère;5;5.591527717202894E-5
ébats;2;2.2366110868811577E-5
conclure;7;7.828138804084051E-5
chœur;7;7.828138804084051E-5
prouvait;3;3.3549166303217366E-5
sentiront;3;3.3549166303217366E-5
compenser;5;5.591527717202894E-5
amenèrent;3;3.3549166303217366E-5
terrifiante;10;1.1183055434405789E-4
callao;5;5.591527717202894E-5
profondeur;4;4.4732221737623154E-5
tempérament;2;2.2366110868811577E-5
fausseté;6;6.709833260643473E-5
camions;2;2.2366110868811577E-5
intellectuels;17;1.901119423848984E-4
interdisaient;3;3.3549166303217366E-5
abîme;16;1.7892888695049262E-4
cent;20;2.2366110868811577E-4
vue;143;0.0015991769271200278
flamboierait;3;3.3549166303217366E-5
dégradation;2;2.2366110868811577E-5
bataillon;3;3.3549166303217366E-5
donner;51;5.703358271546952E-4
préférer;2;2.2366110868811577E-5
maléfique;6;6.709833260643473E-5
exploitation;8;8.946444347524631E-5
côtés;18;2.0129499781930418E-4
déclarer;6;6.709833260643473E-5
africain;3;3.3549166303217366E-5
vus;4;4.4732221737623154E-5
parfum;2;2.2366110868811577E-5
enjuivement;2;2.2366110868811577E-5
doctrines;4;4.4732221737623154E-5
nglui;10;1.1183055434405789E-4
parlent;4;4.4732221737623154E-5
donnée;7;7.828138804084051E-5
responsables;11;1.2301360977846367E-4
révolte;7;7.828138804084051E-5
délivrance;4;4.4732221737623154E-5
traduire;6;6.709833260643473E-5
tribu;5;5.591527717202894E-5
affermir;3;3.3549166303217366E-5
traversé;2;2.2366110868811577E-5
espagne;2;2.2366110868811577E-5
races;35;3.914069402042026E-4
contempler;4;4.4732221737623154E-5
ceux-là;12;1.3419666521286946E-4
effets;14;1.5656277608168103E-4
vergogne;3;3.3549166303217366E-5
joseph;7;7.828138804084051E-5
jugement;21;2.3484416412252157E-4
angleterre;25;2.795763858601447E-4
eus;27;3.019424967289563E-4
surnaturel;2;2.2366110868811577E-5
angles;14;1.5656277608168103E-4
croissance;6;6.709833260643473E-5
progression;2;2.2366110868811577E-5
ensemble;35;3.914069402042026E-4
titanesque;7;7.828138804084051E-5
voulu;10;1.1183055434405789E-4
chose;136;0.0015208955390791873
hautaine;2;2.2366110868811577E-5
propulsa;2;2.2366110868811577E-5
difficultés;9;1.0064749890965209E-4
colline;10;1.1183055434405789E-4
incessants;3;3.3549166303217366E-5
juives;3;3.3549166303217366E-5
dégageait;4;4.4732221737623154E-5
abstraction;4;4.4732221737623154E-5
appétits;3;3.3549166303217366E-5
rayonne;2;2.2366110868811577E-5
procédant;3;3.3549166303217366E-5
superficielles;3;3.3549166303217366E-5
forme;116;0.0012972344303910715
offraient;2;2.2366110868811577E-5
valoir;4;4.4732221737623154E-5
férocité;3;3.3549166303217366E-5
incessante;4;4.4732221737623154E-5
indépendamment;2;2.2366110868811577E-5
ex-premier;4;4.4732221737623154E-5
martin;2;2.2366110868811577E-5
augurer;2;2.2366110868811577E-5
bureaucratique;2;2.2366110868811577E-5
batterie;4;4.4732221737623154E-5
provenant;10;1.1183055434405789E-4
115libéraux;2;2.2366110868811577E-5
aryennes;2;2.2366110868811577E-5
énormité;2;2.2366110868811577E-5
excitations;4;4.4732221737623154E-5
répugnait;4;4.4732221737623154E-5
difforme;2;2.2366110868811577E-5
renversé;4;4.4732221737623154E-5
opprimés;3;3.3549166303217366E-5
représenter;20;2.2366110868811577E-4
renversa;4;4.4732221737623154E-5
fondamentale;14;1.5656277608168103E-4
esprits;25;2.795763858601447E-4
utiles;3;3.3549166303217366E-5
dessinateur;4;4.4732221737623154E-5
doit-il;7;7.828138804084051E-5
civils;2;2.2366110868811577E-5
producteur;2;2.2366110868811577E-5
rassemblés;5;5.591527717202894E-5
rassembler;5;5.591527717202894E-5
accusation;3;3.3549166303217366E-5
permettait;8;8.946444347524631E-5
pivot;2;2.2366110868811577E-5
subi;8;8.946444347524631E-5
mansarde;3;3.3549166303217366E-5
monotonie;2;2.2366110868811577E-5
hanté;7;7.828138804084051E-5
examen;14;1.5656277608168103E-4
présentent;3;3.3549166303217366E-5
vaisseaux;2;2.2366110868811577E-5
industrielles;2;2.2366110868811577E-5
angarola;4;4.4732221737623154E-5
psychique;5;5.591527717202894E-5
industrielle;4;4.4732221737623154E-5
remplissage;2;2.2366110868811577E-5
